sample	gene_ref	gene	gene_length	covered_bases	percent_covered	mean_depth	max_depth
CLBJ-15-1-Rh	noeA.fa	noeA	1431	20	1.3976	0.2236	16
CLBJ-15-1-Rh	nodH.fa	nodH	802	0	0.0000	0.0000	0
CLBJ-15-1-Rh	rhcR.fa	rhcR	669	0	0.0000	0.0000	0
CLBJ-15-1-Ro	noeI.fa	noeI	756	0	0.0000	0.0000	0
CLBJ-15-1-Ro	nodP.fa	nodP	906	0	0.0000	0.0000	0
CLBJ-15-1-Ro	nifT.fa	nifT	216	20	9.2593	0.5556	6
CLBJ-15-1-Ro	fixX.fa	fixX	297	0	0.0000	0.0000	0
CLBJ-15-1-Ro	nifD.fa	nifD	1532	1314	85.7702	127.4315	783
CLBJ-15-1-Ro	nolG.fa	nolG	3198	3198	100.0000	7.8693	18
CLBJ-15-1-Ro	rhcQ.fa	rhcQ	1195	0	0.0000	0.0000	0
CLBJ-15-1-Ro	fixP.fa	fixP	876	0	0.0000	0.0000	0
CLBJ-15-1-Ro	nifS.fa	nifS	1292	0	0.0000	0.0000	0
CLBJ-15-1-Ro	nolF.fa	nolF	1110	1104	99.4595	9.5874	17
CLBJ-15-1-Ro	nifK.fa	nifK	1542	1501	97.3411	45.1738	551
CLBJ-15-1-Ro	fixO.fa	fixO	745	0	0.0000	0.0000	0
CLBJ-15-1-Ro	nifB.fa	nifB	1527	1124	73.6084	35.9221	677
CLBJ-15-1-Ro	rpoN.fa	rpoN	1533	0	0.0000	0.0000	0
CLBJ-15-1-Ro	nifZ.fa	nifZ	759	174	22.9249	0.8735	6
CLBJ-15-1-Ro	nodF.fa	nodF	333	0	0.0000	0.0000	0
CLBJ-15-1-Ro	nifJ.fa	nifJ	3528	526	14.9093	0.2534	3
CLBJ-15-1-Ro	fixN.fa	fixN	1697	0	0.0000	0.0000	0
CLBJ-15-1-Ro	fdxN.fa	fdxN	210	131	62.3810	1.1476	2
CLBJ-15-1-Ro	nifA.fa	nifA	1753	30	1.7114	1.1780	70
CLBJ-15-1-Ro	nodU.fa	nodU	1823	84	4.6078	0.0922	2
CLBJ-15-1-Ro	nolU.fa	nolU	645	59	9.1473	0.0915	1
CLBJ-15-1-Ro	nifY.fa	nifY	663	0	0.0000	0.0000	0
CLBJ-15-1-Ro	nodE.fa	nodE	1232	0	0.0000	0.0000	0
CLBJ-15-1-Ro	noeE.fa	noeE	1260	0	0.0000	0.0000	0
CLBJ-15-1-Ro	nodL.fa	nodL	612	556	90.8497	6.5588	13
CLBJ-15-1-Ro	nolL.fa	nolL	1191	0	0.0000	0.0000	0
CLBJ-15-1-Ro	nifQ.fa	nifQ	813	0	0.0000	0.0000	0
CLBJ-15-1-Ro	fixU.fa	fixU	258	24	9.3023	0.5581	6
CLBJ-15-1-Ro	nodT.fa	nodT	1521	0	0.0000	0.0000	0
CLBJ-15-1-Ro	nifX.fa	nifX	519	391	75.3372	5.5087	16
CLBJ-15-1-Ro	nodD.fa	nodD	1011	412	40.7517	4.7310	32
CLBJ-15-1-Ro	nfeD.fa	nfeD	1454	0	0.0000	0.0000	0
CLBJ-15-1-Ro	nifH.fa	nifH	997	828	83.0491	409.7482	1494
CLBJ-15-1-Ro	rhcN.fa	rhcN	1360	0	0.0000	0.0000	0
CLBJ-15-1-Ro	fixL.fa	fixL	2018	0	0.0000	0.0000	0
CLBJ-15-1-Ro	nopP.fa	nopP	834	171	20.5036	0.7830	6
CLBJ-15-1-Ro	nodS.fa	nodS	738	108	14.6341	0.2141	2
CLBJ-15-1-Ro	nifW.fa	nifW	421	0	0.0000	0.0000	0
CLBJ-15-1-Ro	nodC.fa	nodC	1409	865	61.3911	8.6451	41
CLBJ-15-1-Ro	rhcT.fa	rhcT	832	0	0.0000	0.0000	0
CLBJ-15-1-Ro	fixC.fa	fixC	1318	0	0.0000	0.0000	0
CLBJ-15-1-Ro	nodB.fa	nodB	714	497	69.6078	6.3319	14
CLBJ-15-1-Ro	nolB.fa	nolB	597	0	0.0000	0.0000	0
CLBJ-15-1-Ro	nodZ.fa	nodZ	993	113	11.3797	0.2054	2
CLBJ-15-1-Ro	fixK.fa	fixK	812	0	0.0000	0.0000	0
CLBJ-15-1-Ro	nodJ.fa	nodJ	921	0	0.0000	0.0000	0
CLBJ-15-1-Ro	nifN.fa	nifN	1367	108	7.9005	0.8822	20
CLBJ-15-1-Ro	fixB.fa	fixB	1143	0	0.0000	0.0000	0
CLBJ-15-1-Ro	nodA.fa	nodA	699	74	10.5866	0.1059	1
CLBJ-15-1-Ro	nifV.fa	nifV	1225	0	0.0000	0.0000	0
CLBJ-15-1-Ro	nopM.fa	nopM	1746	0	0.0000	0.0000	0
CLBJ-15-1-Ro	fixJ.fa	fixJ	768	0	0.0000	0.0000	0
CLBJ-15-1-Ro	noeB.fa	noeB	1674	1663	99.3429	6.7915	12
CLBJ-15-1-Ro	nodI.fa	nodI	1095	774	70.6849	8.4384	25
CLBJ-15-1-Ro	nifM.fa	nifM	825	0	0.0000	0.0000	0
CLBJ-15-1-Ro	Irr.fa	Irr	519	153	29.4798	18.5164	158
CLBJ-15-1-Ro	rhcS.fa	rhcS	279	0	0.0000	0.0000	0
CLBJ-15-1-Ro	fixQ.fa	fixQ	168	0	0.0000	0.0000	0
CLBJ-15-1-Ro	fixA.fa	fixA	1051	0	0.0000	0.0000	0
CLBJ-15-1-Ro	nopE.fa	nopE	1451	0	0.0000	0.0000	0
CLBJ-15-1-Ro	noeJ.fa	noeJ	915	0	0.0000	0.0000	0
CLBJ-15-1-Ro	nodQ.fa	nodQ	1922	0	0.0000	0.0000	0
CLBJ-15-1-Ro	nifU.fa	nifU	540	0	0.0000	0.0000	0
CLBJ-15-1-Ro	nopL.fa	nopL	1110	0	0.0000	0.0000	0
CLBJ-15-1-Ro	nifE.fa	nifE	1714	633	36.9312	41.1978	781
CLBJ-15-1-Ro	nodX.fa	nodX	1121	0	0.0000	0.0000	0
CLBJ-15-1-Ro	fdxB.fa	fdxB	361	55	15.2355	0.3019	2
CLBJ-15-1-Ro	nolX.fa	nolX	1791	0	0.0000	0.0000	0
CLBJ-15-1-Ro	noeA.fa	noeA	1431	1431	100.0000	8.0084	20
CLBJ-15-1-Ro	nodH.fa	nodH	802	0	0.0000	0.0000	0
CLBJ-15-1-Ro	rhcR.fa	rhcR	669	0	0.0000	0.0000	0
CLBJ-15-1-No	noeI.fa	noeI	756	0	0.0000	0.0000	0
CLBJ-15-1-No	nodP.fa	nodP	906	84	9.2715	0.0927	1
CLBJ-15-1-No	nifT.fa	nifT	216	71	32.8704	0.3287	1
CLBJ-15-1-No	fixX.fa	fixX	297	0	0.0000	0.0000	0
CLBJ-15-1-No	nifD.fa	nifD	1532	1318	86.0313	2485.2141	8043
CLBJ-15-1-No	nolG.fa	nolG	3198	0	0.0000	0.0000	0
CLBJ-15-1-No	rhcQ.fa	rhcQ	1195	0	0.0000	0.0000	0
CLBJ-15-1-No	fixP.fa	fixP	876	0	0.0000	0.0000	0
CLBJ-15-1-No	nifS.fa	nifS	1292	66	5.1084	0.0511	1
CLBJ-15-1-No	nolF.fa	nolF	1110	0	0.0000	0.0000	0
CLBJ-15-1-No	nifK.fa	nifK	1542	1425	92.4125	157.4585	5421
CLBJ-15-1-No	fixO.fa	fixO	745	0	0.0000	0.0000	0
CLBJ-15-1-No	nifB.fa	nifB	1527	696	45.5796	360.8271	8023
CLBJ-15-1-No	rpoN.fa	rpoN	1533	0	0.0000	0.0000	0
CLBJ-15-1-No	nifZ.fa	nifZ	759	156	20.5534	3.3109	27
CLBJ-15-1-No	nodF.fa	nodF	333	0	0.0000	0.0000	0
CLBJ-15-1-No	nifJ.fa	nifJ	3528	0	0.0000	0.0000	0
CLBJ-15-1-No	fixN.fa	fixN	1697	0	0.0000	0.0000	0
CLBJ-15-1-No	fdxN.fa	fdxN	210	83	39.5238	1.4619	4
CLBJ-15-1-No	nifA.fa	nifA	1753	0	0.0000	0.0000	0
CLBJ-15-1-No	nodU.fa	nodU	1823	534	29.2924	214.5952	8011
CLBJ-15-1-No	nolU.fa	nolU	645	53	8.2171	0.8977	11
CLBJ-15-1-No	nifY.fa	nifY	663	0	0.0000	0.0000	0
CLBJ-15-1-No	nodE.fa	nodE	1232	0	0.0000	0.0000	0
CLBJ-15-1-No	noeE.fa	noeE	1260	110	8.7302	14.9833	236
CLBJ-15-1-No	nodL.fa	nodL	612	220	35.9477	0.8562	4
CLBJ-15-1-No	nolL.fa	nolL	1191	0	0.0000	0.0000	0
CLBJ-15-1-No	nifQ.fa	nifQ	813	214	26.3223	829.9348	7194
CLBJ-15-1-No	fixU.fa	fixU	258	84	32.5581	1679.3953	8024
CLBJ-15-1-No	nodT.fa	nodT	1521	0	0.0000	0.0000	0
CLBJ-15-1-No	nifX.fa	nifX	519	0	0.0000	0.0000	0
CLBJ-15-1-No	nodD.fa	nodD	1011	284	28.0910	1.5401	19
CLBJ-15-1-No	nfeD.fa	nfeD	1454	65	4.4704	133.2820	6349
CLBJ-15-1-No	nifH.fa	nifH	997	830	83.2497	3442.4564	8017
CLBJ-15-1-No	rhcN.fa	rhcN	1360	0	0.0000	0.0000	0
CLBJ-15-1-No	fixL.fa	fixL	2018	0	0.0000	0.0000	0
CLBJ-15-1-No	nopP.fa	nopP	834	375	44.9640	939.7326	6374
CLBJ-15-1-No	nodS.fa	nodS	738	154	20.8672	454.5041	6776
CLBJ-15-1-No	nifW.fa	nifW	421	0	0.0000	0.0000	0
CLBJ-15-1-No	nodC.fa	nodC	1409	706	50.1065	957.2803	8037
CLBJ-15-1-No	rhcT.fa	rhcT	832	0	0.0000	0.0000	0
CLBJ-15-1-No	fixC.fa	fixC	1318	0	0.0000	0.0000	0
CLBJ-15-1-No	nodB.fa	nodB	714	127	17.7871	0.3922	5
CLBJ-15-1-No	nolB.fa	nolB	597	0	0.0000	0.0000	0
CLBJ-15-1-No	nodZ.fa	nodZ	993	433	43.6052	116.2528	2501
CLBJ-15-1-No	fixK.fa	fixK	812	0	0.0000	0.0000	0
CLBJ-15-1-No	nodJ.fa	nodJ	921	607	65.9066	1445.9425	8018
CLBJ-15-1-No	nifN.fa	nifN	1367	80	5.8522	0.5764	18
CLBJ-15-1-No	fixB.fa	fixB	1143	0	0.0000	0.0000	0
CLBJ-15-1-No	nodA.fa	nodA	699	170	24.3205	588.6552	5283
CLBJ-15-1-No	nifV.fa	nifV	1225	0	0.0000	0.0000	0
CLBJ-15-1-No	nopM.fa	nopM	1746	0	0.0000	0.0000	0
CLBJ-15-1-No	fixJ.fa	fixJ	768	0	0.0000	0.0000	0
CLBJ-15-1-No	noeB.fa	noeB	1674	409	24.4325	0.3584	2
CLBJ-15-1-No	nodI.fa	nodI	1095	653	59.6347	1823.0913	8010
CLBJ-15-1-No	nifM.fa	nifM	825	0	0.0000	0.0000	0
CLBJ-15-1-No	Irr.fa	Irr	519	219	42.1965	6.5896	28
CLBJ-15-1-No	rhcS.fa	rhcS	279	0	0.0000	0.0000	0
CLBJ-15-1-No	fixQ.fa	fixQ	168	0	0.0000	0.0000	0
CLBJ-15-1-No	fixA.fa	fixA	1051	0	0.0000	0.0000	0
CLBJ-15-1-No	nopE.fa	nopE	1451	0	0.0000	0.0000	0
CLBJ-15-1-No	noeJ.fa	noeJ	915	0	0.0000	0.0000	0
CLBJ-15-1-No	nodQ.fa	nodQ	1922	47	2.4454	0.0245	1
CLBJ-15-1-No	nifU.fa	nifU	540	0	0.0000	0.0000	0
CLBJ-15-1-No	nopL.fa	nopL	1110	0	0.0000	0.0000	0
CLBJ-15-1-No	nifE.fa	nifE	1714	845	49.2999	167.1219	8001
CLBJ-15-1-No	nodX.fa	nodX	1121	0	0.0000	0.0000	0
CLBJ-15-1-No	fdxB.fa	fdxB	361	0	0.0000	0.0000	0
CLBJ-15-1-No	nolX.fa	nolX	1791	0	0.0000	0.0000	0
CLBJ-15-1-No	noeA.fa	noeA	1431	0	0.0000	0.0000	0
CLBJ-15-1-No	nodH.fa	nodH	802	0	0.0000	0.0000	0
CLBJ-15-1-No	rhcR.fa	rhcR	669	0	0.0000	0.0000	0
CLBJ-16-2-Rh	noeI.fa	noeI	756	0	0.0000	0.0000	0
CLBJ-16-2-Rh	nodP.fa	nodP	906	211	23.2892	1.5806	18
CLBJ-16-2-Rh	nifT.fa	nifT	216	42	19.4444	1.7222	12
CLBJ-16-2-Rh	fixX.fa	fixX	297	0	0.0000	0.0000	0
CLBJ-16-2-Rh	nifD.fa	nifD	1532	1264	82.5065	215.8388	689
CLBJ-16-2-Rh	nolG.fa	nolG	3198	183	5.7223	0.9822	28
CLBJ-16-2-Rh	rhcQ.fa	rhcQ	1195	0	0.0000	0.0000	0
CLBJ-16-2-Rh	fixP.fa	fixP	876	0	0.0000	0.0000	0
CLBJ-16-2-Rh	nifS.fa	nifS	1292	26	2.0124	0.1610	8
CLBJ-16-2-Rh	nolF.fa	nolF	1110	123	11.0811	0.2559	4
CLBJ-16-2-Rh	nifK.fa	nifK	1542	1295	83.9818	68.5422	682
CLBJ-16-2-Rh	fixO.fa	fixO	745	0	0.0000	0.0000	0
CLBJ-16-2-Rh	nifB.fa	nifB	1527	601	39.3582	16.0589	127
CLBJ-16-2-Rh	rpoN.fa	rpoN	1533	0	0.0000	0.0000	0
CLBJ-16-2-Rh	nifZ.fa	nifZ	759	155	20.4216	1.7431	24
CLBJ-16-2-Rh	nodF.fa	nodF	333	0	0.0000	0.0000	0
CLBJ-16-2-Rh	nifJ.fa	nifJ	3528	904	25.6236	36.7673	626
CLBJ-16-2-Rh	fixN.fa	fixN	1697	0	0.0000	0.0000	0
CLBJ-16-2-Rh	fdxN.fa	fdxN	210	65	30.9524	0.4810	2
CLBJ-16-2-Rh	nifA.fa	nifA	1753	186	10.6104	10.8300	364
CLBJ-16-2-Rh	nodU.fa	nodU	1823	44	2.4136	2.0757	86
CLBJ-16-2-Rh	nolU.fa	nolU	645	126	19.5349	20.9488	142
CLBJ-16-2-Rh	nifY.fa	nifY	663	0	0.0000	0.0000	0
CLBJ-16-2-Rh	nodE.fa	nodE	1232	0	0.0000	0.0000	0
CLBJ-16-2-Rh	noeE.fa	noeE	1260	0	0.0000	0.0000	0
CLBJ-16-2-Rh	nodL.fa	nodL	612	209	34.1503	4.1111	31
CLBJ-16-2-Rh	nolL.fa	nolL	1191	0	0.0000	0.0000	0
CLBJ-16-2-Rh	nifQ.fa	nifQ	813	75	9.2251	2.3653	33
CLBJ-16-2-Rh	fixU.fa	fixU	258	55	21.3178	5.1938	25
CLBJ-16-2-Rh	nodT.fa	nodT	1521	19	1.2492	0.0250	2
CLBJ-16-2-Rh	nifX.fa	nifX	519	124	23.8921	0.6628	4
CLBJ-16-2-Rh	nodD.fa	nodD	1011	0	0.0000	0.0000	0
CLBJ-16-2-Rh	nfeD.fa	nfeD	1454	129	8.8721	3.8054	88
CLBJ-16-2-Rh	nifH.fa	nifH	997	830	83.2497	286.2327	1047
CLBJ-16-2-Rh	rhcN.fa	rhcN	1360	0	0.0000	0.0000	0
CLBJ-16-2-Rh	fixL.fa	fixL	2018	0	0.0000	0.0000	0
CLBJ-16-2-Rh	nopP.fa	nopP	834	155	18.5851	28.6523	210
CLBJ-16-2-Rh	nodS.fa	nodS	738	20	2.7100	0.6341	24
CLBJ-16-2-Rh	nifW.fa	nifW	421	0	0.0000	0.0000	0
CLBJ-16-2-Rh	nodC.fa	nodC	1409	519	36.8346	4.6870	31
CLBJ-16-2-Rh	rhcT.fa	rhcT	832	0	0.0000	0.0000	0
CLBJ-16-2-Rh	fixC.fa	fixC	1318	0	0.0000	0.0000	0
CLBJ-16-2-Rh	nodB.fa	nodB	714	67	9.3838	0.0938	1
CLBJ-16-2-Rh	nolB.fa	nolB	597	20	3.3501	0.7370	22
CLBJ-16-2-Rh	nodZ.fa	nodZ	993	144	14.5015	2.7019	24
CLBJ-16-2-Rh	fixK.fa	fixK	812	0	0.0000	0.0000	0
CLBJ-16-2-Rh	nodJ.fa	nodJ	921	61	6.6232	0.0662	1
CLBJ-16-2-Rh	nifN.fa	nifN	1367	113	8.2663	0.3460	7
CLBJ-16-2-Rh	fixB.fa	fixB	1143	0	0.0000	0.0000	0
CLBJ-16-2-Rh	nodA.fa	nodA	699	0	0.0000	0.0000	0
CLBJ-16-2-Rh	nifV.fa	nifV	1225	0	0.0000	0.0000	0
CLBJ-16-2-Rh	nopM.fa	nopM	1746	0	0.0000	0.0000	0
CLBJ-16-2-Rh	fixJ.fa	fixJ	768	19	2.4740	0.1979	8
CLBJ-16-2-Rh	noeB.fa	noeB	1674	38	2.2700	0.1816	12
CLBJ-16-2-Rh	nodI.fa	nodI	1095	376	34.3379	9.6411	85
CLBJ-16-2-Rh	nifM.fa	nifM	825	0	0.0000	0.0000	0
CLBJ-16-2-Rh	Irr.fa	Irr	519	133	25.6262	6.4432	37
CLBJ-16-2-Rh	rhcS.fa	rhcS	279	0	0.0000	0.0000	0
CLBJ-16-2-Rh	fixQ.fa	fixQ	168	0	0.0000	0.0000	0
CLBJ-16-2-Rh	fixA.fa	fixA	1051	0	0.0000	0.0000	0
CLBJ-16-2-Rh	nopE.fa	nopE	1451	0	0.0000	0.0000	0
CLBJ-16-2-Rh	noeJ.fa	noeJ	915	0	0.0000	0.0000	0
CLBJ-16-2-Rh	nodQ.fa	nodQ	1922	89	4.6306	0.9230	34
CLBJ-16-2-Rh	nifU.fa	nifU	540	19	3.5185	0.4926	14
CLBJ-16-2-Rh	nopL.fa	nopL	1110	0	0.0000	0.0000	0
CLBJ-16-2-Rh	nifE.fa	nifE	1714	656	38.2730	12.7100	168
CLBJ-16-2-Rh	nodX.fa	nodX	1121	0	0.0000	0.0000	0
CLBJ-16-2-Rh	fdxB.fa	fdxB	361	19	5.2632	0.6316	12
CLBJ-16-2-Rh	nolX.fa	nolX	1791	0	0.0000	0.0000	0
CLBJ-16-2-Rh	noeA.fa	noeA	1431	69	4.8218	0.6744	26
CLBJ-16-2-Rh	nodH.fa	nodH	802	0	0.0000	0.0000	0
CLBJ-16-2-Rh	rhcR.fa	rhcR	669	0	0.0000	0.0000	0
CLBJ-16-2-Ro	noeI.fa	noeI	756	0	0.0000	0.0000	0
CLBJ-16-2-Ro	nodP.fa	nodP	906	0	0.0000	0.0000	0
CLBJ-16-2-Ro	nifT.fa	nifT	216	0	0.0000	0.0000	0
CLBJ-16-2-Ro	fixX.fa	fixX	297	0	0.0000	0.0000	0
CLBJ-16-2-Ro	nifD.fa	nifD	1532	1311	85.5744	216.2056	1170
CLBJ-16-2-Ro	nolG.fa	nolG	3198	0	0.0000	0.0000	0
CLBJ-16-2-Ro	rhcQ.fa	rhcQ	1195	0	0.0000	0.0000	0
CLBJ-16-2-Ro	fixP.fa	fixP	876	0	0.0000	0.0000	0
CLBJ-16-2-Ro	nifS.fa	nifS	1292	85	6.5789	0.1316	2
CLBJ-16-2-Ro	nolF.fa	nolF	1110	0	0.0000	0.0000	0
CLBJ-16-2-Ro	nifK.fa	nifK	1542	1422	92.2179	71.2147	1019
CLBJ-16-2-Ro	fixO.fa	fixO	745	0	0.0000	0.0000	0
CLBJ-16-2-Ro	nifB.fa	nifB	1527	730	47.8062	38.9044	334
CLBJ-16-2-Ro	rpoN.fa	rpoN	1533	0	0.0000	0.0000	0
CLBJ-16-2-Ro	nifZ.fa	nifZ	759	163	21.4756	0.6074	4
CLBJ-16-2-Ro	nodF.fa	nodF	333	0	0.0000	0.0000	0
CLBJ-16-2-Ro	nifJ.fa	nifJ	3528	350	9.9206	6.2971	172
CLBJ-16-2-Ro	fixN.fa	fixN	1697	0	0.0000	0.0000	0
CLBJ-16-2-Ro	fdxN.fa	fdxN	210	188	89.5238	14.4048	38
CLBJ-16-2-Ro	nifA.fa	nifA	1753	26	1.4832	0.5009	34
CLBJ-16-2-Ro	nodU.fa	nodU	1823	155	8.5025	2.3341	69
CLBJ-16-2-Ro	nolU.fa	nolU	645	263	40.7752	115.2450	747
CLBJ-16-2-Ro	nifY.fa	nifY	663	0	0.0000	0.0000	0
CLBJ-16-2-Ro	nodE.fa	nodE	1232	0	0.0000	0.0000	0
CLBJ-16-2-Ro	noeE.fa	noeE	1260	0	0.0000	0.0000	0
CLBJ-16-2-Ro	nodL.fa	nodL	612	241	39.3791	0.7843	3
CLBJ-16-2-Ro	nolL.fa	nolL	1191	82	6.8850	0.1083	2
CLBJ-16-2-Ro	nifQ.fa	nifQ	813	144	17.7122	21.1574	220
CLBJ-16-2-Ro	fixU.fa	fixU	258	55	21.3178	34.6124	163
CLBJ-16-2-Ro	nodT.fa	nodT	1521	0	0.0000	0.0000	0
CLBJ-16-2-Ro	nifX.fa	nifX	519	125	24.0848	0.7283	4
CLBJ-16-2-Ro	nodD.fa	nodD	1011	0	0.0000	0.0000	0
CLBJ-16-2-Ro	nfeD.fa	nfeD	1454	109	7.4966	9.6025	315
CLBJ-16-2-Ro	nifH.fa	nifH	997	830	83.2497	340.9860	1064
CLBJ-16-2-Ro	rhcN.fa	rhcN	1360	0	0.0000	0.0000	0
CLBJ-16-2-Ro	fixL.fa	fixL	2018	0	0.0000	0.0000	0
CLBJ-16-2-Ro	nopP.fa	nopP	834	205	24.5803	120.3813	794
CLBJ-16-2-Ro	nodS.fa	nodS	738	0	0.0000	0.0000	0
CLBJ-16-2-Ro	nifW.fa	nifW	421	0	0.0000	0.0000	0
CLBJ-16-2-Ro	nodC.fa	nodC	1409	547	38.8219	2.6033	14
CLBJ-16-2-Ro	rhcT.fa	rhcT	832	0	0.0000	0.0000	0
CLBJ-16-2-Ro	fixC.fa	fixC	1318	0	0.0000	0.0000	0
CLBJ-16-2-Ro	nodB.fa	nodB	714	0	0.0000	0.0000	0
CLBJ-16-2-Ro	nolB.fa	nolB	597	0	0.0000	0.0000	0
CLBJ-16-2-Ro	nodZ.fa	nodZ	993	184	18.5297	17.7724	137
CLBJ-16-2-Ro	fixK.fa	fixK	812	0	0.0000	0.0000	0
CLBJ-16-2-Ro	nodJ.fa	nodJ	921	117	12.7036	0.1270	1
CLBJ-16-2-Ro	nifN.fa	nifN	1367	79	5.7791	0.4001	10
CLBJ-16-2-Ro	fixB.fa	fixB	1143	0	0.0000	0.0000	0
CLBJ-16-2-Ro	nodA.fa	nodA	699	165	23.6052	0.2732	2
CLBJ-16-2-Ro	nifV.fa	nifV	1225	0	0.0000	0.0000	0
CLBJ-16-2-Ro	nopM.fa	nopM	1746	0	0.0000	0.0000	0
CLBJ-16-2-Ro	fixJ.fa	fixJ	768	0	0.0000	0.0000	0
CLBJ-16-2-Ro	noeB.fa	noeB	1674	0	0.0000	0.0000	0
CLBJ-16-2-Ro	nodI.fa	nodI	1095	485	44.2922	2.0676	13
CLBJ-16-2-Ro	nifM.fa	nifM	825	0	0.0000	0.0000	0
CLBJ-16-2-Ro	Irr.fa	Irr	519	0	0.0000	0.0000	0
CLBJ-16-2-Ro	rhcS.fa	rhcS	279	0	0.0000	0.0000	0
CLBJ-16-2-Ro	fixQ.fa	fixQ	168	0	0.0000	0.0000	0
CLBJ-16-2-Ro	fixA.fa	fixA	1051	0	0.0000	0.0000	0
CLBJ-16-2-Ro	nopE.fa	nopE	1451	0	0.0000	0.0000	0
CLBJ-16-2-Ro	noeJ.fa	noeJ	915	0	0.0000	0.0000	0
CLBJ-16-2-Ro	nodQ.fa	nodQ	1922	0	0.0000	0.0000	0
CLBJ-16-2-Ro	nifU.fa	nifU	540	0	0.0000	0.0000	0
CLBJ-16-2-Ro	nopL.fa	nopL	1110	0	0.0000	0.0000	0
CLBJ-16-2-Ro	nifE.fa	nifE	1714	732	42.7071	9.0700	251
CLBJ-16-2-Ro	nodX.fa	nodX	1121	0	0.0000	0.0000	0
CLBJ-16-2-Ro	fdxB.fa	fdxB	361	22	6.0942	0.1219	2
CLBJ-16-2-Ro	nolX.fa	nolX	1791	0	0.0000	0.0000	0
CLBJ-16-2-Ro	noeA.fa	noeA	1431	0	0.0000	0.0000	0
CLBJ-16-2-Ro	nodH.fa	nodH	802	0	0.0000	0.0000	0
CLBJ-16-2-Ro	rhcR.fa	rhcR	669	0	0.0000	0.0000	0
CLBJ-16-2-No	noeI.fa	noeI	756	0	0.0000	0.0000	0
CLBJ-16-2-No	nodP.fa	nodP	906	0	0.0000	0.0000	0
CLBJ-16-2-No	nifT.fa	nifT	216	107	49.5370	2.5648	7
CLBJ-16-2-No	fixX.fa	fixX	297	0	0.0000	0.0000	0
CLBJ-16-2-No	nifD.fa	nifD	1532	1313	85.7050	722.7761	8015
CLBJ-16-2-No	nolG.fa	nolG	3198	0	0.0000	0.0000	0
CLBJ-16-2-No	rhcQ.fa	rhcQ	1195	0	0.0000	0.0000	0
CLBJ-16-2-No	fixP.fa	fixP	876	0	0.0000	0.0000	0
CLBJ-16-2-No	nifS.fa	nifS	1292	25	1.9350	0.0387	2
CLBJ-16-2-No	nolF.fa	nolF	1110	0	0.0000	0.0000	0
CLBJ-16-2-No	nifK.fa	nifK	1542	1301	84.3709	552.1005	8018
CLBJ-16-2-No	fixO.fa	fixO	745	0	0.0000	0.0000	0
CLBJ-16-2-No	nifB.fa	nifB	1527	770	50.4257	5.5986	60
CLBJ-16-2-No	rpoN.fa	rpoN	1533	0	0.0000	0.0000	0
CLBJ-16-2-No	nifZ.fa	nifZ	759	137	18.0501	0.5995	6
CLBJ-16-2-No	nodF.fa	nodF	333	0	0.0000	0.0000	0
CLBJ-16-2-No	nifJ.fa	nifJ	3528	0	0.0000	0.0000	0
CLBJ-16-2-No	fixN.fa	fixN	1697	88	5.1856	0.6989	18
CLBJ-16-2-No	fdxN.fa	fdxN	210	90	42.8571	1.0333	3
CLBJ-16-2-No	nifA.fa	nifA	1753	19	1.0839	0.0650	6
CLBJ-16-2-No	nodU.fa	nodU	1823	187	10.2578	99.5326	3073
CLBJ-16-2-No	nolU.fa	nolU	645	389	60.3101	1073.5674	5591
CLBJ-16-2-No	nifY.fa	nifY	663	0	0.0000	0.0000	0
CLBJ-16-2-No	nodE.fa	nodE	1232	0	0.0000	0.0000	0
CLBJ-16-2-No	noeE.fa	noeE	1260	0	0.0000	0.0000	0
CLBJ-16-2-No	nodL.fa	nodL	612	0	0.0000	0.0000	0
CLBJ-16-2-No	nolL.fa	nolL	1191	24	2.0151	0.0395	2
CLBJ-16-2-No	nifQ.fa	nifQ	813	194	23.8622	457.3100	4638
CLBJ-16-2-No	fixU.fa	fixU	258	55	21.3178	84.7364	443
CLBJ-16-2-No	nodT.fa	nodT	1521	0	0.0000	0.0000	0
CLBJ-16-2-No	nifX.fa	nifX	519	108	20.8092	1.0790	6
CLBJ-16-2-No	nodD.fa	nodD	1011	180	17.8042	0.2532	2
CLBJ-16-2-No	nfeD.fa	nfeD	1454	98	6.7400	41.8989	1847
CLBJ-16-2-No	nifH.fa	nifH	997	832	83.4504	2344.4544	8010
CLBJ-16-2-No	rhcN.fa	rhcN	1360	0	0.0000	0.0000	0
CLBJ-16-2-No	fixL.fa	fixL	2018	0	0.0000	0.0000	0
CLBJ-16-2-No	nopP.fa	nopP	834	198	23.7410	1265.0755	8026
CLBJ-16-2-No	nodS.fa	nodS	738	0	0.0000	0.0000	0
CLBJ-16-2-No	nifW.fa	nifW	421	36	8.5511	0.1568	2
CLBJ-16-2-No	nodC.fa	nodC	1409	583	41.3769	17.3854	219
CLBJ-16-2-No	rhcT.fa	rhcT	832	0	0.0000	0.0000	0
CLBJ-16-2-No	fixC.fa	fixC	1318	0	0.0000	0.0000	0
CLBJ-16-2-No	nodB.fa	nodB	714	70	9.8039	0.4314	5
CLBJ-16-2-No	nolB.fa	nolB	597	0	0.0000	0.0000	0
CLBJ-16-2-No	nodZ.fa	nodZ	993	429	43.2024	347.1521	2947
