tip_label	sample_root_id	source_file	source_file_name	tree_set	gene	closest_taxon	closest_genus	best_reference_id	best_reference_taxon	percent_identity	alignment_length	query_coverage_percent	evalue	bitscore	best_reference_genus	tree_set_label	closest_genus_report	closest_blast_genus	clean_sample_id_from_blast	sample_id.x	sample_id.y	domain	species	date_finalized	qubit_average	total_dna	nebnext_protocol	isotope_reference_name	sample_preservation	type	family	site	genus	tribe	plot_simple	county	state	native	lat	long	date_field_collection	sample_type	host_genus	host_tribe	native_status
TOOL-23-No|nifD|consensus50|pass_single_dominant	TOOL-23-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifD|Mesorhizobium_sp._WSM2240|XCG49716.1	Mesorhizobium_sp._WSM2240	91.385	1300	84.8564	0	1790	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	TOOL-23-No|nifD|consensus50|pass_single_dominant	TOOL-23-No	D18	Oxytropis campestris	5/14/25	0	0	Quarter	TOOL-23	ethanol	nodule	Fabaceae	TOOL	Oxytropis	Galegeae	TOOL_020	North Slope Borough	Alaska	yes	68.63757	-149.64717	20240710	nodule	Oxytropis	Galegeae	yes
TOOL-23-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-23-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifD|Mesorhizobium_sp._WSM2240|XCG49716.1	Mesorhizobium_sp._WSM2240	89.458	1309	85.4439	0	1722	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	TOOL-23-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-23-Rh	D18	Oxytropis campestris	5/14/25	0.0585	2.808	Quarter	TOOL-23	ethanol	rhizosphere	Fabaceae	TOOL	Oxytropis	Galegeae	TOOL_020	North Slope Borough	Alaska	yes	68.63757	-149.64717	20240710	rhizosphere	Oxytropis	Galegeae	yes
TOOL-23-Ro|nifD|consensus50|pass_single_dominant	TOOL-23-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifD|Mesorhizobium_sp._WSM2240|XCG49716.1	Mesorhizobium_sp._WSM2240	91.304	1311	85.5744	0	1788	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	TOOL-23-Ro|nifD|consensus50|pass_single_dominant	TOOL-23-Ro	D18	Oxytropis campestris	5/14/25	1.275	61.2	Quarter	TOOL-23	ethanol	root	Fabaceae	TOOL	Oxytropis	Galegeae	TOOL_020	North Slope Borough	Alaska	yes	68.63757	-149.64717	20240710	root	Oxytropis	Galegeae	yes
TOOL-24-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-24-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifD|Mesorhizobium_sp._WSM2240|XCG49716.1	Mesorhizobium_sp._WSM2240	90.999	1311	85.5744	0	1794	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	TOOL-24-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-24-Rh	D18	Oxytropis campestris	5/14/25	0.1815	8.712	Quarter	TOOL-24	ethanol	rhizosphere	Fabaceae	TOOL	Oxytropis	Galegeae	TOOL_020	North Slope Borough	Alaska	yes	68.63757	-149.64717	20240710	rhizosphere	Oxytropis	Galegeae	yes
TOOL-19-No|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-19-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifD|Mesorhizobium_sp._WSM2240|XCG49716.1	Mesorhizobium_sp._WSM2240	89.092	1311	85.5744	0	1722	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	TOOL-19-No|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-19-No	D18	Dryas integrifolia	5/14/25	0	0	Quarter	TOOL-19	ethanol	nodule	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_003	North Slope Borough	Alaska	yes	NA	NA	20240710	nodule	Dryas	actinorhizal	yes
TOOL-21-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-21-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifD|Mesorhizobium_sp._WSM2240|XCG49716.1	Mesorhizobium_sp._WSM2240	89.237	1310	85.5091	0	1701	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	TOOL-21-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-21-Rh	D18	Dryas integrifolia	5/14/25	0	0	Quarter	TOOL-21	ethanol	rhizosphere	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_003	North Slope Borough	Alaska	yes	NA	NA	20240710	rhizosphere	Dryas	actinorhizal	yes
OAES-36-2-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	OAES-36-2-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Microvirga_sp._RSM25	Microvirga	nifD|Microvirga_sp._RSM25|XKE00371.1	Microvirga_sp._RSM25	84.263	1309	85.4439	0	1430	Microvirga	Mixed-IUPAC	Microvirga	Microvirga	NA	OAES-36-2-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	OAES-36-2-Rh	D11	Melilotus officinalis	5/14/25	0	0	Quarter	OAES-36	ethanol	rhizosphere	Fabaceae	OAES	Melilotus	Trifolieae	OAES_011_R	Washita	OK	no	35.40049	-99.06592	8/21/24	rhizosphere	Melilotus	Trifolieae	no
RMNP-2-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	RMNP-2-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifD|Mesorhizobium_sp._WSM2240|XCG49716.1	Mesorhizobium_sp._WSM2240	86.87	1310	85.5091	0	1526	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	RMNP-2-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	RMNP-2-Ro	D10	Thermopsis divaricarpa	4/24/25	0.462	22.176	Quarter	RMNP-2	dry	root	Fabaceae	RMNP	Thermopsis	Sophoreae	RMNP_016	Boulder	CO	yes	NA	NA	6/11/24	root	Thermopsis	Sophoreae	yes
OSBS-102-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	OSBS-102-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifD|Mesorhizobium_sp._WSM2240|XCG49716.1	Mesorhizobium_sp._WSM2240	85.66	1311	85.5744	0	1548	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	OSBS-102-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	OSBS-102-1-No	D03	Desmodium strictum	4/17/25	5.73	275.04	Half	OSBS-102	dry	nodule	Fabaceae	OSBS	Desmodium	Desmodieae	OSBS_005	Putnam	Fl	yes	29.6958648	-82.0266737	20240919	nodule	Desmodium	Desmodieae	yes
TOOL-15-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-15-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifD|Mesorhizobium_sp._WSM2240|XCG49716.1	Mesorhizobium_sp._WSM2240	87.066	835	54.5039	0	1050	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	TOOL-15-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-15-Ro	D18	Dryas integrifolia	5/2/25	2.255	108.24	Quarter	TOOL-15	ethanol	root	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_002	North Slope Borough	Alaska	yes	68.63136	-149.34375	20240709	root	Dryas	actinorhizal	yes
TOOL-13-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-13-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifD|Mesorhizobium_sp._WSM2240|XCG49716.1	Mesorhizobium_sp._WSM2240	88.613	1291	84.2689	0	1624	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	TOOL-13-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-13-Rh	D18	Dryas integrifolia	5/2/25	0	0	Quarter	TOOL-13	ethanol	rhizosphere	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_002	North Slope Borough	Alaska	yes	68.63136	-149.34375	20240709	rhizosphere	Dryas	actinorhizal	yes
TOOL-19-Rh|nifD|consensus50|pass_single_dominant	TOOL-19-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifD|Mesorhizobium_sp._WSM2240|XCG49716.1	Mesorhizobium_sp._WSM2240	88.322	1293	84.3995	0	1559	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	TOOL-19-Rh|nifD|consensus50|pass_single_dominant	TOOL-19-Rh	D18	Dryas integrifolia	5/14/25	0	0	Quarter	TOOL-19	ethanol	rhizosphere	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_003	North Slope Borough	Alaska	yes	NA	NA	20240710	rhizosphere	Dryas	actinorhizal	yes
TOOL-20-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-20-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifD|Mesorhizobium_sp._WSM2240|XCG49716.1	Mesorhizobium_sp._WSM2240	89.84	1309	85.4439	0	1718	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	TOOL-20-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-20-Rh	D18	Dryas integrifolia	5/14/25	0	0	Quarter	TOOL-20	ethanol	rhizosphere	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_003	North Slope Borough	Alaska	yes	NA	NA	20240710	rhizosphere	Dryas	actinorhizal	yes
WOOD-9-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	WOOD-9-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifD|Mesorhizobium_sp._WSM2240|XCG49716.1	Mesorhizobium_sp._WSM2240	87.185	1311	85.5744	0	1648	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	WOOD-9-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	WOOD-9-Ro	D09	Medicago sativa	4/24/25	5.63	270.24	Half	WOOD-9	ethanol	root	Fabaceae	WOOD	Medicago	Trifolieae	BARR_027	Stutsman	ND	no	47.12498	99.23862	9/23/24	root	Medicago	Trifolieae	no
TOOL-31-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-31-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifD|Mesorhizobium_sp._WSM2240|XCG49716.1	Mesorhizobium_sp._WSM2240	88.485	1294	84.4648	0	1688	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	TOOL-31-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-31-Rh	D18	Dryas octopetala	5/23/25	0	0	Quarter	TOOL-31	ethanol	rhizosphere	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_011	North Slope Borough	Alaska	yes	68.62774	-149.58777	20240711	rhizosphere	Dryas	actinorhizal	yes
TOOL-30-No|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-30-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Microvirga_sp._KLBC_81	Microvirga	nifD|Microvirga_sp._KLBC_81|PVE21500.1	Microvirga_sp._KLBC_81	88.177	1311	85.5744	0	1659	Microvirga	Mixed-IUPAC	Microvirga	Microvirga	NA	TOOL-30-No|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-30-No	D18	Dryas integrifolia	5/23/25	0	0	Quarter	TOOL-30	ethanol	nodule	Rosaceae	TOOL	Dryas	actinorhizal	Tool_041	North Slope Borough	Alaska	yes	NA	NA	20240710	nodule	Dryas	actinorhizal	yes
TOOL-25-No|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-25-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifD|Mesorhizobium_sp._WSM2240|XCG49716.1	Mesorhizobium_sp._WSM2240	91.076	1311	85.5744	0	1792	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	TOOL-25-No|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-25-No	D18	Oxytropis campestris	5/23/25	30.1	1444.8	Half	TOOL-25	ethanol	nodule	Fabaceae	TOOL	Oxytropis	Galegeae	TOOL_020	North Slope Borough	Alaska	yes	68.63757	-149.64717	20240710	nodule	Oxytropis	Galegeae	yes
TOOL-26-No|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-26-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifD|Mesorhizobium_sp._WSM2240|XCG49716.1	Mesorhizobium_sp._WSM2240	91	1300	84.8564	0	1773	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	TOOL-26-No|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-26-No	D18	Oxytropis campestris	5/23/25	13.3	638.4	Half	TOOL-26	ethanol	nodule	Fabaceae	TOOL	Oxytropis	Galegeae	TOOL_020	North Slope Borough	Alaska	yes	68.63757	-149.64717	20240710	nodule	Oxytropis	Galegeae	yes
TOOL-27-2-No|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-27-2-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifD|Mesorhizobium_sp._WSM2240|XCG49716.1	Mesorhizobium_sp._WSM2240	90.992	1310	85.5091	0	1792	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	TOOL-27-2-No|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-27-2-No	D18	Oxytropis campestris	5/23/25	6.19	297.12	Half	TOOL-27	ethanol	nodule	Fabaceae	TOOL	Oxytropis	Galegeae	TOOL_020	North Slope Borough	Alaska	yes	68.63757	-149.64717	20240710	nodule	Oxytropis	Galegeae	yes
TOOL-3-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-3-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifD|Mesorhizobium_sp._WSM2240|XCG49716.1	Mesorhizobium_sp._WSM2240	89.558	1312	85.6397	0	1760	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	TOOL-3-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	TOOL-3-Ro	D18	Dryas octopetala	4/24/25	8.865	425.52	Half	TOOL-3	ethanol	root	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_032	North Slope Borough	Alaska	yes	NA	NA	20240706	root	Dryas	actinorhizal	yes
OAES-3-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	OAES-3-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifD|Mesorhizobium_sp._WSM2240|XCG49716.1	Mesorhizobium_sp._WSM2240	90.608	1299	84.7911	0	1749	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	OAES-3-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	OAES-3-1-No	D11	Astragalus plattensis	6/25/24	1.715	82.32	Quarter	OAES-3	ethanol	nodule	Fabaceae	OAES	Astragalus	Galegeae	OAES_065_T	Washita	OK	yes	35.41314	-99.05573	3/27/24	nodule	Astragalus	Galegeae	yes
RMNP-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	RMNP-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifD|Mesorhizobium_sp._WSM2240|XCG49716.1	Mesorhizobium_sp._WSM2240	90.763	1310	85.5091	0	1772	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	RMNP-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	RMNP-1-No	D10	Thermopsis divaricarpa	4/24/25	2.99	143.52	Quarter	RMNP-1	dry	nodule	Fabaceae	RMNP	Thermopsis	Sophoreae	RMNP_019	Boulder	CO	yes	NA	NA	7/10/24	nodule	Thermopsis	Sophoreae	yes
RMNP-2-No|nifD|consensus50|pass_single_dominant	RMNP-2-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifD|Mesorhizobium_sp._WSM2240|XCG49716.1	Mesorhizobium_sp._WSM2240	90.77	1311	85.5744	0	1764	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	RMNP-2-No|nifD|consensus50|pass_single_dominant	RMNP-2-No	D10	Thermopsis divaricarpa	4/24/25	9.745	467.76	Half	RMNP-2	dry	nodule	Fabaceae	RMNP	Thermopsis	Sophoreae	RMNP_016	Boulder	CO	yes	NA	NA	6/11/24	nodule	Thermopsis	Sophoreae	yes
RMNP-2-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	RMNP-2-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifD|Mesorhizobium_sp._WSM2240|XCG49716.1	Mesorhizobium_sp._WSM2240	90.491	1304	85.1175	0	1742	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	RMNP-2-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	RMNP-2-Rh	D10	Thermopsis divaricarpa	4/24/25	0	0	Quarter	RMNP-2	dry	rhizosphere	Fabaceae	RMNP	Thermopsis	Sophoreae	RMNP_016	Boulder	CO	yes	NA	NA	6/11/24	rhizosphere	Thermopsis	Sophoreae	yes
DELA-26-3-No|nifD|consensus50|pass_mixed_possible_multitemplate	DELA-26-3-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifD|Mesorhizobium_sp._WSM2240|XCG49716.1	Mesorhizobium_sp._WSM2240	87.939	1310	85.5091	0	1605	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	DELA-26-3-No|nifD|consensus50|pass_mixed_possible_multitemplate	DELA-26-3-No	D08	Sesbania herbacea	4/4/25	54	2592	Half	DELA-26	dry	nodule	Fabaceae	DELA	Sesbania	Sesbanieae	DELA_025	Green County	AL	yes	32.5371	-87.80995	8/15/24	nodule	Sesbania	Sesbanieae	yes
DELA-26-3-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	DELA-26-3-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifD|Mesorhizobium_sp._WSM2240|XCG49716.1	Mesorhizobium_sp._WSM2240	87.71	1310	85.5091	0	1605	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	DELA-26-3-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	DELA-26-3-Rh	D08	Sesbania herbacea	4/4/25	0.251	12.048	Quarter	DELA-26	dry	rhizosphere	Fabaceae	DELA	Sesbania	Sesbanieae	DELA_025	Green County	AL	yes	32.5371	-87.80995	8/15/24	rhizosphere	Sesbania	Sesbanieae	yes
DELA-27-3-No|nifD|consensus50|pass_mixed_possible_multitemplate	DELA-27-3-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifD|Mesorhizobium_sp._WSM2240|XCG49716.1	Mesorhizobium_sp._WSM2240	87.966	1313	85.705	0	1578	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	DELA-27-3-No|nifD|consensus50|pass_mixed_possible_multitemplate	DELA-27-3-No	D08	Sesbania herbacea	4/4/25	53	2544	Half	DELA-27	dry	nodule	Fabaceae	DELA	Sesbania	Sesbanieae	DELA_003	Green County	AL	yes	32.53425	-87.81316	8/15/24	nodule	Sesbania	Sesbanieae	yes
